"X1" "X2" "X3"
"1" 1.97400043429828 -0.441242955842467 "0"
"2" -0.281694496405919 1.39458946575808 "0"
"3" -0.0503918000373189 1.08884898667798 "0"
"4" 2.09753105236883 0.876950200831742 "0"
"5" 0.822638526306679 3.38446524244845 "0"
"6" 2.09172901813333 1.62970907280645 "0"
"7" 2.05420993203678 0.367747821218486 "0"
"8" -0.859025590501013 0.168055802484045 "0"
"9" 1.1506886256543 1.28350334870233 "0"
"10" 0.872725179187957 0.248822712475001 "0"
"11" 0.0575001163019158 1.02400398027572 "0"
"12" 3.216551032902 1.37622415068618 "0"
"13" -0.270911461979091 2.51662587035769 "0"
"14" 2.28466355880134 2.17500810515797 "0"
"15" 1.29502236942393 -0.917407751383107 "0"
"16" 0.400469308052618 0.394205785705043 "0"
"17" 0.652439558388411 2.94718556608021 "0"
"18" 1.51439545351375 1.40572795490167 "0"
"19" -0.754616898190309 1.91009604143438 "0"
"20" -0.112030707973868 1.44123736076788 "0"
"21" 2.49141303179332 0.841369297149044 "0"
"22" 0.727050781338889 -0.429035403772353 "0"
"23" 1.56212843420159 0.630303519506605 "0"
"24" 1.06171807456458 -1.8230463118208 "0"
"25" 1.97582933421596 1.00515428375514 "0"
"26" 1.91437602191755 0.163605697001137 "0"
"27" 2.17834513453738 1.31633613961006 "0"
"28" 1.96788177385672 1.83593341862626 "0"
"29" 0.623883799743155 0.222858521657567 "0"
"30" 2.25559431609644 -0.0986448717289761 "0"
"31" 1.4523825492995 0.618892223525272 "0"
"32" 1.74908619779896 0.0507540779385606 "0"
"33" 1.14977590965579 1.73592518149742 "0"
"34" 2.13054256304888 2.41290924844244 "0"
"35" -0.793630286931399 1.49023009276603 "0"
"36" 1.3192032897465 2.03675136731105 "0"
"37" 1.55505040883328 0.638217959658253 "0"
"38" 1.47461415403132 0.0671046753894037 "0"
"39" 1.6801723036992 2.35571583296515 "0"
"40" 1.393426718876 0.453467575328428 "0"
"41" 1.87771347028094 2.05936109468705 "0"
"42" -1.28512554255942 -0.219895381104849 "0"
"43" 0.952629900496527 1.68374183694813 "0"
"44" 1.26747272377465 0.51226725546368 "0"
"45" 0.8282354486324 1.26028211966088 "0"
"46" -0.956721211014478 0.960089720261783 "0"
"47" 0.435661030181687 1.44130543389655 "0"
"48" -0.48084973102557 0.385443067179673 "0"
"49" 3.15474076825402 -0.0344059060700774 "0"
"50" 1.06882214131001 -0.135897388924823 "0"
"51" 1.18776224822069 0.495529513976202 "0"
"52" 1.5221188986713 0.708689076116561 "0"
"53" -0.0173134687362229 0.309134653855462 "0"
"54" 1.02021792439393 1.53885137365546 "0"
"55" 0.0842686395409673 3.81315488061457 "0"
"56" 0.761426091027459 -0.529367957599597 "0"
"57" 1.83178199048986 0.0930865977455738 "0"
"58" 0.0100958154633396 -0.50796027177756 "0"
"59" -0.121746664915243 1.36093423918562 "0"
"60" 1.51107438837852 1.55512593330439 "0"
"61" -0.161179234283905 3.69260513159756 "0"
"62" 2.08436284118688 0.290153006637896 "0"
"63" 0.665139364519189 -0.267750763569302 "0"
"64" 2.77247605654657 2.14536994229917 "0"
"65" 2.63479835531761 -0.233846414209321 "0"
"66" 2.20120522637277 0.733482398551273 "0"
"67" 0.557656575287198 1.49700133255859 "0"
"68" 1.53033561294418 0.833001450150251 "0"
"69" 1.4591677525415 0.663334306878302 "0"
"70" 2.47628101618816 1.98145929898583 "0"
"71" 0.381004473013484 0.276450963200694 "0"
"72" 0.86840429343226 0.923850945327568 "0"
"73" 1.39069891550528 0.526983949016985 "0"
"74" -0.00582153804268026 0.793080147488505 "0"
"75" 2.53100694382816 0.854445439870387 "0"
"76" 2.54659576444183 0.772596454225458 "0"
"77" 1.1979791352649 1.21004958636248 "0"
"78" 0.786354883556174 1.07919317484858 "0"
"79" 0.819710955278429 0.478287440542797 "0"
"80" -0.521308814368004 0.61720877479433 "0"
"81" 0.727498222196987 1.50507773355031 "0"
"82" 0.759765923408197 0.318806697387832 "0"
"83" 0.295865610039802 0.647423457579767 "0"
"84" 0.531110415157175 0.776823952692641 "0"
"85" 1.58298887026443 1.16415840189867 "0"
"86" 0.0583654486877699 1.39340570499163 "0"
"87" 0.468979279926144 1.34055298304087 "0"
"88" -0.217994267144276 2.64462978420762 "0"
"89" -0.310917992473916 -1.12092857077318 "0"
"90" 1.11925097134893 -0.221975792411211 "0"
"91" 0.455613131576716 0.202519875573936 "0"
"92" 1.29426230995179 1.02497093107767 "0"
"93" 1.46070530701891 1.05300560379649 "0"
"94" 0.194040226217639 1.24494501662356 "0"
"95" -0.0524868736247999 1.21081340998959 "0"
"96" 0.108084510852291 1.88808753110662 "0"
"97" -0.432884537935944 -1.58260374725038 "0"
"98" 2.0716592588298 0.990973241099783 "0"
"99" 0.735902609973098 -1.02167787932806 "0"
"100" 0.998322136194769 0.800399154634089 "0"
"101" 2.14195768581703 1.0111831985414 "1"
"102" -1.34770890651271 0.954411253798753 "1"
"103" 2.91329245828092 1.31933491537347 "1"
"104" -2.23432949697599 -1.57633961783722 "1"
"105" -0.727893254254013 2.69645617995411 "1"
"106" -0.701120069716126 -1.05057166842744 "1"
"107" -2.92284525604919 2.23961314139888 "1"
"108" 1.59651873400435 -1.48322524968535 "1"
"109" -2.05155997769907 1.12676874222234 "1"
"110" -1.95576587039977 0.744285154156387 "1"
"111" 2.46386614954099 0.745913546998054 "1"
"112" 0.289008821826428 -2.58292486472055 "1"
"113" -1.895316158887 1.97931829886511 "1"
"114" 2.26888749282807 -1.72207827167585 "1"
"115" -2.81645325757563 1.89447310706601 "1"
"116" -2.89822652935982 -1.41632823413238 "1"
"117" -2.22172215208411 0.535908681806177 "1"
"118" 0.882141867186874 -0.742447856348008 "1"
"119" -1.44953127158806 -1.63903709733859 "1"
"120" 0.400315885897726 2.50945637281984 "1"
"121" 0.289548721164465 -1.22255087457597 "1"
"122" -1.17679178668186 0.435096106957644 "1"
"123" -2.75865176087245 -1.59109086217359 "1"
"124" 2.15597099997103 0.228897816035897 "1"
"125" 2.79335721256211 0.0462468098849058 "1"
"126" -0.445699771866202 2.76992286555469 "1"
"127" 0.513417108915746 0.973767026793212 "1"
"128" -2.3520521717146 1.46688803471625 "1"
"129" 2.39323959918693 -0.830896542873234 "1"
"130" -0.365606381557882 -1.16930940980092 "1"
"131" 0.396262970287353 -0.65965192951262 "1"
"132" 1.09144714940339 0.500726967584342 "1"
"133" -2.13869989709929 -0.577646361663938 "1"
"134" -2.90678662341088 0.119227106217295 "1"
"135" -2.15414249897003 -1.66097912052646 "1"
"136" 2.06416549813002 0.311549445614219 "1"
"137" -2.32946551730856 1.19353338098153 "1"
"138" -1.14118412369862 -0.793017351999879 "1"
"139" 0.766370735596865 0.433344523888081 "1"
"140" -2.66569258086383 0.998947996180505 "1"
"141" 2.54066782537848 0.0514919799752533 "1"
"142" -2.48608069773763 1.37795667769387 "1"
"143" 2.7481275354512 -1.84738394804299 "1"
"144" -0.69085458945483 -0.998468994162977 "1"
"145" 0.561258515808731 2.14062818186358 "1"
"146" 1.349544653669 1.72969154594466 "1"
"147" 1.60740044061095 2.17227462586015 "1"
"148" 0.878969796001911 0.0087287169881165 "1"
"149" -1.75578597234562 1.8186527271755 "1"
"150" 0.881960545666516 0.16099751740694 "1"
"151" -1.45321102486923 1.59837467735633 "1"
"152" -1.44398050988093 2.11187975015491 "1"
"153" -0.430993275716901 -0.000586519483476877 "1"
"154" 2.25106958812103 -2.23226202931255 "1"
"155" -2.23734749481082 2.36258446471766 "1"
"156" 1.49072728212923 2.9939803853631 "1"
"157" 2.375902030617 -1.15319693880156 "1"
"158" -0.126078839879483 1.6036728573963 "1"
"159" -2.82346072141081 -1.94319562939927 "1"
"160" -0.307818226050586 -0.873095135204494 "1"
"161" 2.26266605034471 2.56536959158257 "1"
"162" 0.308405608870089 2.36298788711429 "1"
"163" -0.691539444029331 0.612971798982471 "1"
"164" 2.8954576975666 2.61940202303231 "1"
"165" 0.56965204467997 2.34532904298976 "1"
"166" -1.1953340373002 0.502564553171396 "1"
"167" 0.890553182456642 -0.49434526450932 "1"
"168" -0.996371794492006 -0.831627363804728 "1"
"169" -1.49015804473311 2.37885756092146 "1"
